"repository","repositoryRoot","status","path","sizeBytes","sha256","classification","sensitivityFlags"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/mocks/OrbitWalletReplacementMigratorHarnesses.sol","5061","cf5fbfd8320a7672e2bea95d5e272f170b7f1fb371b26a00546abc44a9340322","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/contracts/mocks/RegistrationWalletReplacementMigratorHarness.sol","679","aad936fa006e9608f952ef06c901a57c3d0296f019230f12b3c352fd02d91701","canonical-migration-source","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/current-p12-reserve-checks.json","5336","3e75cfcde8ff709e2532d30563df001714373b862b25bc3fb3d78ea8a4a85613","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/current-p12-reserve-requests.json","4880","d81f19274c0d7a6eb7fa6c04688db26fc773322bf525884221a73ed152f8b968","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/current-p12-reserve-results.json","5821","bb2bcf4a754046dca29db5c255c1d262171f7eca27fc5a7f6f22bba481b73d3c","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/deployments-production-migration/implementations-1784151638948.json","1971","85cf26bbfe2ba09b87b8dce8335160129315a1e0e68dad997dbc7b556cf856d7","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/deployments-production-migration/recycle-self-fix-1784540218988.json","1489","abbc7106a4692562c50caf4a4fb1f21ec85c73586ca0269d93c59cfeb28eb7c2","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/deployments-production-migration/wallet-replacement-migrators-1785787466646.json","2644","eef3ff6cccc7e4abd2433022032a7ceb44e98231501843c82101028e61bc5302","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/deployments-production-migration/wallet-replacement-migrators-checkpoint.json","2655","47818811b3e1b236fba51707c486ec197391c887a8ae051adfee23cb25a2c55f","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/legacy-transition-storage-checks.json","918","8e374a97919990496737310de6e3078d4999029d4e0ef604db790d27347d055d","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/legacy-transition-storage-requests.json","749","93f58563efd2b293c23bee3db7064df4dc69d3d14fb342aea9313068cc27ffb8","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/WALLET_REPLACEMENT_SURGERY_TRACKER.md","18477","f09b4ba603d8c4c62dae8a592c85597ca7d2a7202deff5651735261324f0dbe4","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-migration-chain-state-91313968.json","53906","4b15becef2c1623ec3e97803b774399fc27af5ed1a2e3c3dc7c5830aa24eeada","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-database-dry-run.json","24172","cb6bc694e52e9d4c68c104dd98c48999ecd2db4b8205054d30d5e1590003953b","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-database-execution.json","24172","847aae9c335662e753504bd86e301e9b41ef92a75263cf01d376a9bdcc8f83d7","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-database-impact.json","5531","a4276e46c930ef1c5a90e8812c9adc85cc37b1e82d6865ee6815aaafbd01200d","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-database-projection.json","2700","1935a42b56f260ad0d4790ea2382ae0dc29acf59ce9f6fb45a828766981cd800","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-deployments-verification.json","5486","006e733272925fdfc59e05dabbea39efc743865cc3ba3874087bfba6c4aac7db","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-descendant-chain-check.json","43821","17992cdfc084fad5f3d8a4ea47927f16f7daea09b935b0282509510a4af30c78","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-live-checkpoint.json","14241","2fba7117882baac8e2bc89e3e54d56a78c2df810dcb9a6338dc1dd448567aa05","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-live-final.json","14236","206493f054540de413da7cc18a3e30ea2a9738af49917c8325bb146020e9acd2","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-live-references.json","18014","1abcddde8c73a59582ab25a89d8c040486a390453b2ffad66edde94d521c6604","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-manifest-draft.json","64767","c24ada0646c10df9e620cbe89b403f5238bab76695dbb1ecb7674ef83e45eb6d","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-matrix-storage-verification.json","3558","15300719c46995fa01642c16294d94a6114da9cd11ce7c8166b6643f4d3826f4","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-orbit-index-keys.json","139511","68cbe5e2c5e9f8ed8aa858b24c03f531048450cd78552f0b0cae37a5ea8f2ddc","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-orbit-manifest.json","3002","71bedb16f0d807ac03b3fcbfa8770477ede4933086701974d48bd324357305e3","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-orbit-prestate-91330735.json","86251","7304bf6f993561c5927d2835f5a55d31bc2f0ec35e9dbc65b4285a68ee3654b2","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-orbit-prestate-91387078.json","86251","adaea8a3316c1af468b2ce83efcfa82bd392ebe6f701b5074e0901d623bd4c1e","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-orbit-prestate-91387205.json","86251","18f1e5b7f731dec1a027760c5e1fe213d79bb20bbe4adc1fbe847e3aa97844ab","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-orbit-prestate-latest.json","86251","18f1e5b7f731dec1a027760c5e1fe213d79bb20bbe4adc1fbe847e3aa97844ab","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-orbit-window-verification.json","292","022d2723006c99a93d98ff5a1829fba370c7146fdced14d0631748754aeae74c","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-proposal-submission-checkpoint.json","10483","ed42ebb5b80625573dfc08d595b92f6d0d5696128f0d1ebadc3f729cffeb1773","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-proposal-submission.json","10578","b5e0350470e23a0ba810da4827b6b4cc85cd70f39a66c583d68702eb07dfb551","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-replacement-proposal-validation.json","499","379b4dcd283796d5ecb6594f0f168dfc17901b97e6289f39c8ee5bac8371e944","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wallet-surgery-source-provenance.json","15733","9b8a95646888dd626887d60c9204c9fbd439245da20e61e88fb57c1ed6b5ba6f","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-audits/wp98hb-missing-escrow-transaction.json","14739","b7ab8c2ea1af2abca2e4d3cfa0e3b01c1051dfc7e1a5289636b297f106298c94","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-packages/production-migration-1784151782492.json","63417","3233f1a4032aeffb57bcc7ec64e37ea2081528e18d1141614d0f4c4688f9fdc4","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-packages/production-migration-1784641905841.json","62780","3093ef2e92c83d66d393f494aa6f613be0fbca7c28486b880d07c992b051cce2","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-packages/recycle-self-fix-1784544260518.json","3616","7375e94eef7d8317d98903f43ddf4746572870e3abe2e821bd8274e1ee7e0f36","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-packages/wallet-replacement-1785787833066.json","84064","1e20690c185a4598070981136f2759a679b62d2996d8664fe6f8b70b8e94ba39","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/migration-packages/wallet-replacement-latest.json","84064","1e20690c185a4598070981136f2759a679b62d2996d8664fe6f8b70b8e94ba39","production-audit-evidence-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/post-activity-eligibility-checks.json","8183","443ccf2c77d1c57754c9f0ecee397fe376160bca1ef60b9f5b2733f7e6b8f219","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/post-activity-eligibility-requests.json","9407","d4b48d68c2eff908c7b7377d9f7bc628c14f5ba9de3f3a6a289a668ac7924774","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/post-activity-eligibility-results.json","7819","c5ab52eb61c30e45e0ad6cba5b13dba5c4565cda0d6583593b88e968e46d4d4e","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/post-migration-decoded-91535752-v2.json","233914","84170a3c8c6cd4fe5115a79135d1ce13f12b38312bdd64dcb9c7b0c16b04c1db","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/post-migration-decoded-91535752.json","233596","bda14509581b67df4ccf50d8980f829c23fa9c84a08552b1565818ffb0159be4","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/post-migration-transactions-91535752.json","1553666","d712968cf6631be819b3edfd85be5ad1f97b33802c664ecd7273c7ab3beeb58f","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditFounderConfigAndTransfers.tmp.js","4395","fef6aacf18fb7502906481c6875177de34c72167fdf757780c86e1f74f1fd58f","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditFounderEarningsWeekly.tmp.js","4445","7be196d0f3fa42fe6d536da043f94016f271cf9d5763282187f3110fef951bb3","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditFourWeekFounderEarnings.tmp.js","6740","580f7b9323a386de14e2b536682bc9bb8edd513df2d02e524f7c545db170aa40","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditFreshWalletFunding.tmp.js","2413","39d0fd7eae0ad25beb66d67b0af176958b176d8076148a21f4f3e9aba8796416","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditId1EntitlementsFourWeeks.tmp.js","9342","55aece157da6c493a3277c5957446e68e9c2cc82655e5d55bba5bbee4f7cc4e5","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditLatestProductionActivity.tmp.js","2987","6944bccfe71eed4111a9dc4e346800f2f716cfb319b7f0626f3b003cccc6303b","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditLiveProductionMigration.tmp.js","7215","247625db5e960b2c4406af2d1704b0d51086b31bc340bcadbac75377527875c7","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditProductionMigrationFinal.tmp.js","4085","324f3bd9b968100fb3cc6f8cc1b36e09a532a1b712ad0b98f9f1bc6c477fda4e","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditProductionPreapprovalExecution.tmp.js","3247","e275391b54ca60fe806969c7b809fb312c5cd1ce693b8bc2f8cdd5214dfebaa5","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditProductionReferralDepth.tmp.js","5518","7ceb9fbbe0873fcdc6aba09ddf0360296f4435e90ef2bcfaf1e2e210fac469f0","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditRegistrationParentMigration.tmp.js","1308","a63c07ce67ba2fed1234c26b22d56a63565ebceb496f4b1577480cf95f36ed4b","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditWalletMigrationChainState.tmp.js","9534","896a55a88690b25146ec9cf705aadd3c6459fdfbd24453adb17fd9e1be33565f","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditWalletReplacementLiveReferences.tmp.js","5043","55204e70d4ed3fba7431b67a02d9805a5e7697e53c16e255c11b0aabd6bee045","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditWalletReplacementOrbitPrestate.tmp.js","5564","8dd7ba242a91738efcbcbde2a470bf7e6b946abbcdad5695b10db981e7fea382","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/auditYesterdayToday.tmp.js","9620","c5c5408ac6e719f72eae4c2c388bfdd307a5b068d5ca2095211bfe69dd62d061","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/buildCurrentP12ReserveCalls.tmp.js","1619","67258c2bc8aac83fba7fbad2edde385ed806959db8da73678a2805e401770808","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/buildLegacyTransitionStorageCalls.tmp.js","1208","de941ee1eaeb817a7d10726e3aabfab7b0303833a4ffc93bc9f1b0c1133334c9","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/buildPostActivityEligibilityCalls.tmp.js","1259","ed58e662906b6f1594f25929052c499bcbd6fd565ee63f02375b5f06a5c0ea65","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/buildProductionRecycleSelfFixPackage.js","3167","ca87b02dc2f17b4631d32f6fa9de465acfc924e732f934a7718d79f0d27d7d38","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/buildWalletReplacementManifest.tmp.js","8262","5382df259a5c0a87730edf9318882e0ce4dc05e699238562fd0f2f5e88a5fa34","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/buildWalletReplacementOrbitManifest.tmp.js","3028","9b8f8553808447a6c1da0d002334292b19bedd12f2935e81008de841be77438e","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/buildWalletReplacementProposalPackage.tmp.js","7087","745256dabdae61fe50cec63a7c63d0b543e80cb031395b9d3d30d54173274137","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/checkCurrentMigrationQueue.tmp.js","2927","1c5151743ee8f70b7ec8d9a09a7ab3b44c8e3c7623c1b4988f2c7bb281dbe6fe","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/checkFounderPendingNonce.tmp.js","600","43bc8b8a7e3cad5c31aed84ae37456ef4ee445fd134e90c52dbb5781411f6683","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/checkMigrationQueueFast.tmp.js","1695","c4065bedd4d581a2d85d3fcdd7e1836582d32beb95e973436f10b9ab6661fc35","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/checkPolygonBlockGas.tmp.js","338","6f9d6f1116f4fc2992fd117b28468bfd0a9de322f2f140a64d2e69d5bdc2b80d","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/checkProposal37.tmp.js","1943","f01f92b700985301c7bbe844f75396a48c0e55152e85d72e378cf680dbb8e9c0","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/checkRecycleSelfFixApprovals.tmp.js","998","d9dda0cc161347c8d7207442e2f25ec70e4e302bdd1c3abd65dcdb8d3ef8f29c","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/compareOrbitStorageLayouts.tmp.js","2424","8dfc126726fa6c1aaeb62109df710a7a656220654059d99d5cfaa0656d27d34a","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/decodePostMigrationTransactions.tmp.js","3541","ebc7cdd2b7ce72a89e0f10476dc586a435d84545a90e66e96136b6b9f16323cf","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/deployProductionRecycleSelfFix.js","4501","9ec3072b5f0b70d6a101155d2962434284b992923254a0f6be76d2e2768fd8a0","manual-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/deployWalletReplacementMigrators.tmp.js","6594","fc2075406e7538c47bbe3ff0ef242338618d4f4164fd2af553955168973df6fa","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/diagnoseProductionTx21.tmp.js","1688","d32d746f684d3aba6c5547c427102de3af5caa7d092c4244d853efb023def336","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/diagnoseProductionTx8.tmp.js","2351","4c048d8af62cb4ba53b25178430b0b831e845ec55a710e38af214ebb43a984a3","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/estimateMigrationQueueRemaining.tmp.js","1487","a1472559393db9cabeaac7ac0576fd117542550dd0f916fce20ae4c8635e99a8","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/fetchPostMigrationTransactions.tmp.ps1","1101","2728e41254b44ded1708228c0e99d7e8359d0375d2ff01b2897bf9d81bd565a7","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/findProductionUsdtForkFundingSource.tmp.js","2692","204c886eb9a7b3aae647ad42ba675a19e036b7e9de7d44d01d106b197594bb04","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/fundP15.tmp.js","1783","b4093085ae91e5f64e3001064fcc683bff0ab77919e8f300546bb1d2ae13d064","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectAccount80Recycle.tmp.js","2229","80a0d6365dbaddb58552f4e25d657d7ce348eb7dfed234e8e91819905a033806","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectCurrentProductionGovernance.tmp.js","1852","4fa7d4f8cde5fe997621bcb9a5da9d48e41d72b64f952b78733a40003d248e6c","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectEligibilityCandidates.tmp.js","3145","51a15a1ee15392f513575a60e07f3855b796d205f03ab4209c24c75270568e57","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectFounderRecentNonces.tmp.js","729","05ab58ef020b676bce810129ac904a2d63a82eff67acb8381001055d78a40ef7","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectId1CurrentOrbitAccounting.tmp.js","1996","9696809949d0651c5847dc6431850947acc3b5e4ebf47307301465eb96431adb","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectInvalidParentSeeds.tmp.js","1323","3d25b76ce6c28b98e8713a13f0a46d8316ef4a096c7e8d1bbf2e7f3ac5b3df6e","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectLatestProductionTopology.tmp.js","2061","07f8cfecfe63fd446234f34c9aeb749f90951aa27bac2d326063fbb79cf162d9","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectLevel3Placements.tmp.js","7875","5057beb33a117a3170705106790a1c1d88daf25ccfca0e7269f5f0f5fbdf2d4c","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectLevel3SecondCase.tmp.js","1384","ec2f7fb51becba8858c7c39ac9a16686421322e691247a5c01cb491c4585f6bf","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectLevel5ReferralStructure.tmp.js","905","927ab59ecb28751329fec0b3ad4442db8aca463fac91f65f4c6d31c9c2b4bfac","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectLevel6Id1Fallback.tmp.js","3794","b626a518454b6729d1129b117ba2945e0061b12a9f01ceb389b19e9739fa1b85","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectP12Position10Parent.tmp.js","694","2d5ac88225fcc250e538876711376025b48a47d62c544330f2e7f4f4b8d89d10","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectPendingLegacyRecyclePaths.tmp.js","6832","268d139c3097451b811217b7c927a1093dcac4b892c4672275db518a2348200f","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectPostMigrationActivity.tmp.js","2159","324d607da5e232cff9f084cab9fcabd5ea99b1a9ce78fb65e6e4610cb633f170","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectPostMigrationTransactionsDetailed.tmp.js","2822","247437709e1238e312194340becb6f9bb690e5217d4b518a1c879b702ddd0df3","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectProductionPreapprovals.tmp.js","1296","271e523502fb5233e8ac392873c68b5f3a345603302779f1363ac69a529c4300","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectProductionRecycleStorage.tmp.js","1695","04a6b64f0ef4f16ba9353a278a6cb79d137ad3becc059f2a36319e6f55b3ca12","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectProductionRoots.tmp.js","755","84c944576ac435d27c6d7c8fe073e604f95927b637f5343b49821ba58a710cff","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectProductionTestFundingSources.tmp.js","1041","a682b4c061b54b2cfd58d9564583b23377cf2a2f9a6c2d3dd31b3bf59037c02a","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectReferral24S5AS.tmp.js","4699","06dcbaf05aec6eebef9c0b115091b846dd2f032c36c1522210b3b067475403c2","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectThirdProductionCase.tmp.js","1647","8808241845d2ae4d39412fa201e86923a20a08c55cf29f0750fe468d17a92b2a","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectTx49Recycle.tmp.js","7949","dfee700e87a2cd2d1432939e3521cb95b7b4ea805b7ad8cc52a3bbe4abe49050","temporary-diagnostic-review","System.Object[]"
"staging-monorepo","C:\DevProjects\f-freedom-stable\staging-environment","??","smart-contract/scripts/inspectWalletMigrationGas.tmp.js","2339","c9f66b725641ebf93cf0544bf4d7f9ebbd1fee1625fc66b03dadf0afda1448c2","temporary-diagnostic-review","System.Object[]"
